Date,USD,GBP,EUR,JPY100,CHF,AUD,CAD,SGD,HKD100,THB100,PHP100,TWD100,KRW100,IDR100,SAR100,SDR,CNY,BND,VND100,KHR100,NZD,MMK100,INR100,AED100,PKR100,NPR100,EGP
28/05/2015,3.65,5.6015,3.9809,2.9403,3.8457,2.8036,2.9264,2.7024,47.0749,10.7861,8.1692,11.9123,0.3288,0.0276,97.3307,5.0698,0.5887,2.7025,0.0167,0.0894,2.6433,0.3327,5.7076,99.3725,3.5802,3.5672,0.4784
29/05/2015,3.6515,5.5988,4.0011,2.9511,3.8767,2.7981,2.9401,2.7095,47.0982,10.8289,8.1964,11.9134,0.3297,0.0276,97.3681,5.0742,0.5888,2.7094,0.0167,0.0894,2.6072,0.3335,5.7296,99.4133,3.581,3.581,0.4786
01/06/2015,3.6725,5.6153,4.0214,2.9591,3.8972,2.8087,2.9479,2.7194,47.3733,10.9171,8.2417,11.9481,0.3305,0.0278,97.9242,5.1066,0.5925,2.7192,0.0168,0.09,2.6086,0.3378,5.7635,99.985,3.6,3.6024,0.4813
02/06/2015,3.7001,5.6261,4.0434,2.9661,3.9173,2.8246,2.9554,2.7299,47.7038,10.9501,8.2868,11.9745,0.332,0.028,98.6601,5.137,0.5969,2.7297,0.017,0.0906,2.6313,0.3376,5.8086,100.7351,3.6293,3.6304,0.4849
03/06/2015,3.679,5.6463,4.1045,2.9663,3.9411,2.8669,2.9669,2.731,47.4416,10.9072,8.2387,11.9373,0.3326,0.0278,98.0988,5.1219,0.5937,2.7308,0.0169,0.0901,2.638,0.3354,5.7642,100.162,3.6095,3.6027,0.4822
04/06/2015,3.7015,5.6748,4.1714,2.9746,3.9624,2.8616,2.9718,2.7486,47.7397,10.9772,8.2646,11.9865,0.3333,0.028,98.6988,5.1721,0.5969,2.7486,0.017,0.0907,2.6416,0.3399,5.7667,100.7746,3.6325,3.6039,0.4851
05/06/2015,3.7105,5.6995,4.1598,2.9812,3.9699,2.8569,2.9698,2.753,47.8635,10.9973,8.2602,12.0219,0.3338,0.0279,98.9401,5.2293,0.5975,2.753,0.017,0.0908,2.6487,0.3364,5.8063,101.0182,3.6415,3.6289,0.4863
08/06/2015,3.7635,5.7454,4.1794,3.0002,3.9984,2.8667,3.0197,2.7668,48.5444,11.105,8.3448,12.1169,0.3362,0.0282,100.352,5.2744,0.6066,2.7667,0.0173,0.0922,2.6529,0.3388,5.8754,102.4625,3.6933,3.6721,0.4936
09/06/2015,3.7635,5.7781,4.2593,3.0216,4.0621,2.8949,3.0369,2.7785,48.55,11.1577,8.3503,12.0953,0.3361,0.0281,100.3493,5.2558,0.6066,2.7785,0.0173,0.0922,2.679,0.3431,5.8841,102.4625,3.6933,3.6776,0.4932
10/06/2015,3.7575,5.7781,4.239,3.017,4.033,2.8754,3.044,2.7758,48.4689,11.1333,8.3426,12.0837,0.335,0.0282,100.1893,5.2747,0.6055,2.7757,0.0172,0.0922,2.6746,0.3376,5.8752,102.2992,3.6856,3.6719,0.4925
11/06/2015,3.7355,5.7887,4.2217,3.0346,4.0044,2.901,3.0437,2.7797,48.1841,11.1076,8.2974,12.0951,0.3376,0.0281,99.6027,5.2583,0.6018,2.7796,0.0171,0.0918,2.6257,0.3359,5.8541,101.7002,3.6668,3.6592,0.4896
12/06/2015,3.7385,5.801,4.2082,3.0272,4.0053,2.896,3.0439,2.7803,48.2244,11.105,8.2728,12.1087,0.3365,0.0281,99.7133,5.2567,0.6023,2.7802,0.0171,0.092,2.6235,0.3359,5.8487,101.7847,3.6688,3.656,0.49
15/06/2015,3.7635,5.8496,4.2215,3.0488,4.0385,2.9047,3.0518,2.7918,48.5428,11.161,8.3135,12.1521,0.3372,0.0282,100.352,5.2799,0.6061,2.7917,0.0173,0.093,2.6247,0.3384,5.8685,102.4625,3.6988,3.6685,0.4934
16/06/2015,3.7525,5.8584,4.2326,3.0374,4.0362,2.9129,3.0467,2.7877,48.4056,11.1391,8.313,12.1403,0.3355,0.0281,100.056,5.27,0.6045,2.7877,0.0172,0.0928,2.6239,0.3374,5.8553,102.1631,3.6862,3.6596,0.492
17/06/2015,3.7508,5.8669,4.2239,3.0384,4.0292,2.8991,3.0516,2.7918,48.3812,11.134,8.3055,12.1346,0.3357,0.0281,100.0053,5.2766,0.6042,2.7918,0.0172,0.092,2.6148,0.3373,5.845,102.1154,3.6826,3.6532,0.4916
18/06/2015,3.7235,5.8978,4.2306,3.0237,4.0455,2.8758,3.0439,2.7878,48.0281,11.0637,8.2671,12.0964,0.3363,0.0279,99.2933,5.2441,0.5997,2.7877,0.0171,0.0915,2.57,0.3345,5.8271,101.3763,3.6559,3.6424,0.488
19/06/2015,3.7185,5.9074,4.2291,3.0233,4.0372,2.8934,3.0411,2.7871,47.9642,11.0472,8.2633,12.0986,0.3362,0.0279,99.1613,5.2699,0.5989,2.7871,0.0171,0.0923,2.5765,0.3344,5.8329,101.2402,3.651,3.646,0.4875
22/06/2015,3.7325,5.9317,4.2487,3.0417,4.0679,2.9046,3.0458,2.8022,48.1517,11.0921,8.2889,12.1431,0.3399,0.028,99.532,5.2707,0.6011,2.7984,0.0171,0.0926,2.5818,0.3387,5.8766,101.6241,3.6665,3.6727,0.4892
23/06/2015,3.754,5.9197,4.2287,3.0346,4.0448,2.8908,3.0418,2.8037,48.4275,11.1279,8.315,12.1703,0.3397,0.0282,100.104,5.3066,0.6046,2.8038,0.0172,0.0929,2.5717,0.3364,5.8993,102.2109,3.6858,3.6871,0.492
24/06/2015,3.7525,5.9068,4.1975,3.0282,4.0215,2.9007,3.0446,2.7963,48.4044,11.107,8.313,12.1362,0.3386,0.0282,100.0653,5.2819,0.6044,2.7962,0.0172,0.0921,2.5757,0.3405,5.8946,102.17,3.6889,3.6843,0.492
25/06/2015,3.7585,5.9003,4.215,3.0401,4.0262,2.9113,3.0374,2.7993,48.4861,11.1246,8.3272,12.1516,0.3391,0.0282,100.2173,5.2859,0.6054,2.7994,0.0172,0.0933,2.6018,0.3368,5.9091,102.3278,3.6902,3.6931,0.4926
26/06/2015,3.763,5.926,4.2099,3.0501,4.0207,2.9039,3.0493,2.8005,48.5436,11.1389,8.3372,12.176,0.3375,0.0282,100.3346,5.2904,0.606,2.8005,0.0172,0.0925,2.5916,0.3372,5.9129,102.4545,3.6945,3.6962,0.4935
29/06/2015,3.783,5.9457,4.1672,3.0784,4.0313,2.8965,3.0679,2.797,48.8009,11.1717,8.3658,12.2151,0.3372,0.0283,100.8652,5.3214,0.6092,2.797,0.0173,0.0923,2.5874,0.339,5.9239,102.999,3.7143,3.7025,0.496
30/06/2015,3.7855,5.9527,4.2364,3.0946,4.0709,2.9059,3.0515,2.8096,48.8319,11.2045,8.3899,12.2568,0.3384,0.0284,100.9292,5.3119,0.6099,2.8095,0.0174,0.0927,2.5802,0.3386,5.9342,103.0671,3.7169,3.7089,0.4961
01/07/2015,3.739,5.8699,4.1654,3.0521,3.9972,2.8902,2.993,2.7795,48.2336,11.0711,8.2987,12.1101,0.3339,0.0281,99.6934,5.2585,0.603,2.7795,0.0171,0.0917,2.5453,0.335,5.8706,101.7997,3.6711,3.6694,0.49
02/07/2015,3.7735,5.8912,4.1775,3.06,3.9868,2.8882,2.999,2.7915,48.68,11.164,8.3572,12.21,0.3359,0.0283,100.6186,5.2911,0.6082,2.7915,0.0173,0.0936,2.532,0.3375,5.929,102.7334,3.7088,3.7057,0.4946
03/07/2015,3.784,5.908,4.1978,3.0753,4.0117,2.8696,3.0132,2.8027,48.8135,11.1984,8.393,12.2491,0.3376,0.0284,100.8919,5.2951,0.6097,2.8025,0.0173,0.0936,2.541,0.3358,5.9706,103.0193,3.7206,3.7315,0.4897
06/07/2015,3.807,5.9222,4.2016,3.1078,4.0307,2.8486,3.0183,2.8171,49.1048,11.2567,8.4338,12.3084,0.3383,0.0285,101.5065,5.3273,0.6132,2.8171,0.0175,0.0942,2.5435,0.3366,5.9835,103.6497,3.7417,3.7398,0.4862
07/07/2015,3.806,5.9336,4.199,3.1028,4.0318,2.8431,3.0054,2.8144,49.0843,11.2303,8.4315,12.2927,0.3367,0.0286,101.4771,5.3204,0.613,2.8145,0.0174,0.0933,2.5378,0.3365,6.0112,103.6224,3.7407,3.7573,0.4924
08/07/2015,3.807,5.8761,4.1845,3.1188,4.0235,2.8219,2.9905,2.8065,49.0922,11.192,8.4179,12.2767,0.3348,0.0285,101.5132,5.3105,0.6131,2.8065,0.0175,0.0942,2.5292,0.3366,5.9877,103.6468,3.7379,3.743,0.4862
09/07/2015,3.8045,5.8492,4.2142,3.1394,4.0249,2.8385,2.9912,2.8162,49.0707,11.1988,8.4208,12.2597,0.3347,0.0285,101.4412,5.3104,0.6128,2.8165,0.0174,0.0941,2.5597,0.3364,5.988,103.5788,3.7407,3.7425,0.486
10/07/2015,3.7885,5.8341,4.2045,3.107,4.0033,2.8366,2.9867,2.809,48.8725,11.1648,8.3872,12.2308,0.3355,0.0285,101.0199,5.2943,0.6101,2.809,0.0174,0.0937,2.5591,0.335,5.9765,103.1502,3.7197,3.7362,0.4838
13/07/2015,3.8005,5.8912,4.2313,3.0983,4.0407,2.8272,2.9929,2.811,49.0321,11.187,8.4147,12.2716,0.3358,0.0286,101.3332,5.3384,0.6121,2.8106,0.0174,0.094,2.5587,0.336,5.9865,103.4699,3.7331,3.7416,0.4854
14/07/2015,3.8065,5.8959,4.1911,3.0831,4.0071,2.8273,2.9882,2.7976,49.1022,11.1783,8.4219,12.2652,0.3342,0.0286,101.4904,5.325,0.6131,2.797,0.0175,0.0941,2.5443,0.3199,5.9884,103.6332,3.741,3.743,0.4861
15/07/2015,3.8047,5.9529,4.1873,3.0821,4.0258,2.8421,2.99,2.7958,49.0844,11.1755,8.4213,12.2596,0.3333,0.0285,101.4451,5.3158,0.6128,2.7958,0.0174,0.0941,2.553,0.315,6.0012,103.587,3.7355,3.7507,0.4859
16/07/2015,3.8075,5.9496,4.1633,3.0756,3.9932,2.8059,2.9452,2.7862,49.1246,11.1343,8.4088,12.2507,0.3317,0.0285,101.5184,5.3214,0.6132,2.7857,0.0175,0.0941,2.4872,0.3134,5.9956,103.6633,3.7451,3.7472,0.4863
20/07/2015,3.807,5.9353,4.1197,3.0653,3.9529,2.7936,2.9296,2.774,49.1169,11.0909,8.4049,12.2176,0.3301,0.0285,101.5092,5.2955,0.6131,2.7736,0.0174,0.0944,2.4797,0.3115,5.9896,103.6398,3.7379,3.7437,0.4862
21/07/2015,3.807,5.9254,4.1216,3.0607,3.9467,2.8018,2.9278,2.776,49.1159,11.033,8.4044,12.2,0.3284,0.0285,101.5078,5.2863,0.6131,2.7762,0.0174,0.0945,2.5092,0.309,5.9739,103.6468,3.7358,3.7339,0.4862
22/07/2015,3.7925,5.9025,4.1469,3.065,3.9575,2.8119,2.9267,2.7792,48.9292,10.9618,8.3794,12.1594,0.3289,0.0284,101.1239,5.2684,0.6108,2.7792,0.0174,0.0938,2.5106,0.3046,5.9619,103.2675,3.72,3.7263,0.4844
23/07/2015,3.807,5.9458,4.1666,3.0705,3.9706,2.8094,2.9208,2.7842,49.1181,10.9263,8.4044,12.1805,0.3274,0.0284,101.5092,5.3033,0.6131,2.7841,0.0175,0.0928,2.5244,0.3065,5.9783,103.6468,3.7342,3.7376,0.4862
24/07/2015,3.807,5.9066,4.1776,3.0725,3.9603,2.7774,2.9228,2.777,49.1175,10.9146,8.3698,12.13,0.3261,0.0283,101.5119,5.3145,0.6131,2.777,0.0175,0.0928,2.5058,0.3095,5.9545,103.6468,3.7338,3.7219,0.4862
27/07/2015,3.8145,5.9224,4.1977,3.0895,3.9714,2.7812,2.9276,2.7853,49.2146,10.9486,8.3743,12.1134,0.3267,0.0284,101.7146,5.3135,0.6143,2.7857,0.0175,0.0944,2.5166,0.3076,5.9548,103.851,3.7443,3.7218,0.4872
28/07/2015,3.814,5.9348,4.224,3.088,3.9661,2.7823,2.93,2.7918,49.2094,10.9331,8.3838,12.1102,0.3276,0.0283,101.704,5.3337,0.6142,2.7919,0.0175,0.0944,2.5323,0.3076,5.9545,103.8374,3.7438,3.7218,0.4871
29/07/2015,3.814,5.9559,4.2259,3.0903,3.968,2.7951,2.9486,2.7968,49.2088,10.9331,8.3875,12.1245,0.3297,0.0284,101.7067,5.3296,0.6143,2.7968,0.0175,0.0946,2.559,0.3081,5.9701,103.8374,3.7444,3.7314,0.4871
30/07/2015,3.814,5.9495,4.1847,3.072,3.936,2.7869,2.9438,2.7823,49.2066,10.9127,8.3604,12.1343,0.3267,0.0283,101.704,5.3358,0.6142,2.7823,0.0175,0.0946,2.5283,0.3088,5.9603,103.8501,3.7445,3.7255,0.4871
31/07/2015,3.8175,5.9595,4.179,3.0805,3.9496,2.7906,2.9383,2.7808,49.2444,10.8668,8.3625,12.0903,0.327,0.0283,101.7946,5.323,0.6148,2.7808,0.0175,0.0948,2.5165,0.3109,5.9639,103.9327,3.7482,3.7277,0.4877
03/08/2015,3.842,6.0043,4.2199,3.0988,3.9797,2.8054,2.9291,2.7989,49.5624,10.974,8.4153,12.1505,0.3302,0.0285,102.4451,5.3584,0.6187,2.7991,0.0176,0.0955,2.53,0.3129,6.0064,104.5997,3.7713,3.754,0.4907
04/08/2015,3.8675,6.0294,4.2314,3.1172,3.9886,2.821,2.9373,2.8018,49.8791,11.006,8.4512,12.2138,0.3306,0.0286,103.1223,5.3925,0.6228,2.8013,0.0177,0.0962,2.5394,0.3152,6.0406,105.294,3.7973,3.7754,0.4941
05/08/2015,3.8775,6.0251,4.2121,3.1162,3.9643,2.8531,2.9388,2.799,50.0077,11.0407,8.4759,12.2514,0.3307,0.0287,103.3972,5.4092,0.6244,2.7986,0.0178,0.0965,2.5303,0.3155,6.0688,105.5662,3.8089,3.7929,0.4954
06/08/2015,3.8905,6.0772,4.2445,3.1191,3.9735,2.8523,2.9559,2.8114,50.19,11.062,8.4964,12.2956,0.333,0.0288,103.7467,5.4078,0.6265,2.8115,0.0178,0.0968,2.5456,0.3181,6.1047,105.9187,3.818,3.8153,0.4969
07/08/2015,3.923,6.0859,4.2816,3.1434,3.9982,2.8924,2.9896,2.8292,50.6086,11.1512,8.5632,12.3891,0.3368,0.029,104.6064,5.458,0.6318,2.8292,0.018,0.0977,2.5731,0.3169,6.1499,106.8035,3.848,3.8436,0.501
10/08/2015,3.9265,6.0806,4.306,3.1567,3.9936,2.9052,2.9884,2.8366,50.6511,11.1834,8.5867,12.4084,0.3368,0.029,104.6941,5.4634,0.6323,2.8362,0.018,0.0979,2.5958,0.3187,6.1578,106.9003,3.8539,3.8489,0.5016
11/08/2015,3.9535,6.1546,4.3407,3.1702,4.0174,2.8971,3.0249,2.8275,50.9757,11.195,8.617,12.3779,0.3365,0.0291,105.421,5.4999,0.6253,2.8274,0.0181,0.0959,2.5888,0.3201,6.1615,107.6353,3.8817,3.8509,0.5049
12/08/2015,4.018,6.2472,4.4437,3.2081,4.0759,2.9112,3.0573,2.8443,51.8084,11.3897,8.6819,12.4861,0.337,0.0291,107.131,5.6111,0.6252,2.8444,0.0183,0.0975,2.6129,0.3248,6.2064,109.3914,3.9433,3.8788,0.5133
13/08/2015,4.002,6.2521,4.4592,3.2174,4.0975,2.9567,3.0851,2.8727,51.6164,11.375,8.6811,12.4634,0.3405,0.0291,106.6717,5.6096,0.6245,2.8725,0.0181,0.097,2.6485,0.3217,6.184,108.9558,3.9272,3.8649,0.5111
14/08/2015,4.076,6.3639,4.5458,3.2759,4.1773,3.0016,3.1182,2.9031,52.5603,11.5574,8.8111,12.6466,0.3463,0.0296,108.6615,5.7094,0.6369,2.9035,0.0184,0.0991,2.6641,0.3271,6.2496,110.969,4,3.9066,0.5206
17/08/2015,4.1165,6.4413,4.565,3.3095,4.2091,3.0367,3.1406,2.9233,53.0819,11.645,8.8948,12.7456,0.3481,0.0299,109.7455,5.7781,0.6438,2.9228,0.0186,0.1001,2.6922,0.3277,6.3088,112.0731,4.0417,3.9436,0.5259
18/08/2015,4.123,6.4286,4.5673,3.3128,4.2151,3.0409,3.1494,2.93,53.1739,11.6002,8.8944,12.6862,0.3478,0.0298,109.9101,5.7706,0.6431,2.9299,0.0187,0.1003,2.7193,0.3283,6.3112,112.25,4.0441,3.9362,0.5266
19/08/2015,4.11,6.44,4.5391,3.3082,4.2055,3.0108,3.1477,2.9274,53.0049,11.5352,8.8692,12.6442,0.3466,0.0297,109.5839,5.7525,0.6423,2.9274,0.0184,0.0998,2.7042,0.3246,6.2863,111.8961,4.0308,3.9296,0.5251
20/08/2015,4.114,6.4514,4.5811,3.3192,4.2584,3.024,3.1371,2.9322,53.077,11.5724,8.8769,12.6604,0.3465,0.0297,109.6979,5.7521,0.6429,2.9319,0.0184,0.0998,2.7206,0.3232,6.3069,112.005,4.0377,3.9425,0.5254
21/08/2015,4.1855,6.5658,4.7181,3.401,4.3763,3.059,3.1954,2.9705,53.9943,11.7241,8.9587,12.7977,0.3506,0.03,111.5881,5.8768,0.6541,2.9705,0.0186,0.1017,2.7689,0.3283,6.3648,113.9516,4.106,3.9782,0.5347
24/08/2015,4.23,6.6341,4.8457,3.4949,4.4881,3.0547,3.1951,2.9935,54.5543,11.8156,9.0346,12.863,0.353,0.0302,112.779,5.9666,0.6612,2.9936,0.0188,0.1028,2.7888,0.3318,6.3734,115.1631,4.1462,3.9839,0.5404
25/08/2015,4.2395,6.6855,4.8934,3.5325,4.5347,3.0594,3.1991,3.0164,54.6937,11.897,9.0782,12.9767,0.3552,0.0301,113.0247,6.0254,0.6614,3.0164,0.0188,0.103,2.7608,0.3328,6.3795,115.4218,4.0761,3.9871,0.5414
26/08/2015,4.2435,6.6697,4.8894,3.5533,4.5036,3.0282,3.1889,3.0284,54.7495,11.9099,9.097,13.057,0.3577,0.0301,113.1525,6.0354,0.6617,3.0285,0.0188,0.1031,2.7589,0.3336,6.4024,115.5275,4.0691,4.0016,0.542
27/08/2015,4.249,6.5868,4.8207,3.5373,4.4576,3.0283,3.2003,3.0307,54.8226,11.9237,9.0966,13.1264,0.3589,0.0303,113.275,6.0241,0.6629,3.0309,0.0189,0.1032,2.741,0.334,6.4408,115.6804,4.0852,4.0256,0.5427
28/08/2015,4.214,6.5047,4.7469,3.4842,4.3682,3.0254,3.1978,3.0064,54.3724,11.7742,9.012,13.047,0.358,0.03,112.3509,5.94,0.6592,3.0068,0.0188,0.1023,2.7328,0.3331,6.3759,114.7416,4.0494,3.985,0.5382
01/09/2015,4.156,6.3998,4.6834,3.44,4.3226,2.9643,3.1626,2.9512,53.6258,11.6349,8.9017,12.845,0.3535,0.0295,110.8104,5.8342,0.6525,2.9511,0.0185,0.1009,2.6499,0.3291,6.2586,113.15,3.9914,3.9116,0.5308
02/09/2015,4.219,6.4622,4.7571,3.5074,4.3843,2.9672,3.1899,2.9863,54.4384,11.8113,9.0343,13.006,0.3587,0.0299,112.4872,5.9398,0.6629,2.9863,0.0188,0.1024,2.6862,0.334,6.3693,114.8652,4.0519,3.9808,0.539
03/09/2015,4.2285,6.4675,4.7454,3.5091,4.3615,2.9682,3.1887,2.9858,54.5609,11.7999,9.043,12.9848,0.3562,0.0299,112.745,5.9496,0.6653,2.9858,0.0188,0.1026,2.6866,0.3335,6.3831,115.1208,4.059,3.9895,0.54
04/09/2015,4.2605,6.4894,4.7392,3.5683,4.3841,2.9696,3.2233,3.0038,54.9703,11.8882,9.1158,13.0972,0.3577,0.03,113.5967,5.986,0.6703,3.0039,0.019,0.1035,2.711,0.336,6.43,115.992,4.0901,4.0194,0.5443
07/09/2015,4.3045,6.5394,4.7978,3.6036,4.4285,2.9832,3.2448,3.0212,55.5401,11.9593,9.1712,13.1757,0.3576,0.0302,114.7928,6.0334,0.676,3.0209,0.0191,0.1045,2.6985,0.3395,6.4542,117.1899,4.1308,4.0338,0.5499
08/09/2015,4.3425,6.6436,4.8651,3.6512,4.4724,3.0187,3.2665,3.0447,56.0312,11.9942,9.2433,13.2535,0.3612,0.0304,115.7846,6.0867,0.6819,3.0446,0.0193,0.1055,2.7258,0.3422,6.51,118.2292,4.1675,4.0687,0.5546
09/09/2015,4.331,6.6689,4.8399,3.599,4.4198,3.0544,3.2853,3.0634,55.8792,12.0272,9.2483,13.3057,0.3635,0.0304,115.5195,6.078,0.6795,3.0636,0.0193,0.1052,2.7636,0.3413,6.5255,117.9306,4.1465,4.0785,0.5531
10/09/2015,4.3455,6.6712,4.8707,3.6068,4.4428,3.0414,3.2789,3.0582,56.0648,12.0048,9.2581,13.3318,0.3637,0.0303,115.931,6.0944,0.6806,3.0578,0.0193,0.1056,2.7305,0.3416,6.5106,118.3125,4.1608,4.0692,0.555
11/09/2015,4.3195,6.6732,4.8733,3.5746,4.4362,3.0526,3.2659,3.0601,55.7358,11.9777,9.2223,13.2765,0.3647,0.0302,115.2097,6.0644,0.6778,3.0602,0.0192,0.105,2.7239,0.3375,6.5087,117.6239,4.1335,4.0679,0.5517
14/09/2015,4.3165,6.6675,4.9001,3.5872,4.4592,3.0589,3.2587,3.0611,55.6964,11.9703,9.2233,13.2693,0.3652,0.0301,115.1282,6.0783,0.6775,3.0605,0.0192,0.1049,2.7246,0.3388,6.4932,117.5166,4.1316,4.0582,0.5513
15/09/2015,4.306,6.6444,4.8753,3.5846,4.4502,3.073,3.2481,3.0721,55.5609,11.9644,9.2186,13.2108,0.3641,0.0299,114.8129,6.0746,0.6761,3.0722,0.0191,0.1048,2.7218,0.3375,6.4879,117.2498,4.1206,4.0559,0.5499
17/09/2015,4.2585,6.6024,4.8119,3.5333,4.3857,3.064,3.2327,3.0441,54.9459,11.8853,9.163,13.1354,0.3637,0.0295,113.5858,5.9891,0.6689,3.044,0.0189,0.1035,2.708,0.3322,6.4233,115.9501,4.079,4.0047,0.5439
18/09/2015,4.2495,6.6169,4.8427,3.5417,4.4229,3.0569,3.2254,3.0347,54.8305,11.8834,9.1269,13.1198,0.364,0.0294,113.379,5.998,0.6677,3.0345,0.0189,0.1033,2.7074,0.3315,6.4216,115.7177,4.0692,4.0135,0.5429
21/09/2015,4.2455,6.5988,4.8057,3.5449,4.3865,3.0457,3.2139,3.0218,54.7789,11.8855,9.1242,13.0712,0.3617,0.0294,113.2405,6.0213,0.6667,3.0217,0.0189,0.1039,2.7029,0.3312,6.447,115.6025,4.0666,4.0293,0.5422
22/09/2015,4.2925,6.6609,4.8085,3.5649,4.4162,3.0629,3.2432,3.0385,55.386,11.9402,9.2237,13.1289,0.3649,0.0296,114.4957,6.0533,0.6735,3.0385,0.0191,0.1044,2.712,0.3333,6.5454,116.8822,4.1116,4.0913,0.5482
23/09/2015,4.3465,6.6714,4.8398,3.6278,4.4596,3.0569,3.2705,3.0576,56.0828,12.0235,9.2934,13.2678,0.3662,0.0297,115.8974,6.1038,0.6809,3.0577,0.0193,0.1065,2.7248,0.3398,6.5771,118.3462,4.1633,4.1107,0.5551
25/09/2015,4.391,6.6811,4.9043,3.6549,4.4843,3.0761,3.2916,3.0827,56.6566,12.1164,9.3805,13.2839,0.3674,0.0299,117.0902,6.1723,0.6885,3.0827,0.0195,0.1068,2.7795,0.3425,6.6351,119.5643,4.2039,4.1309,0.5608
28/09/2015,4.4025,6.6931,4.9264,3.6576,4.4933,3.0945,3.3041,3.087,56.8061,12.1365,9.398,13.3107,0.3687,0.03,117.3922,6.1704,0.6912,3.0867,0.0196,0.1072,2.8169,0.345,6.6657,119.8742,4.217,4.1664,0.5623
29/09/2015,4.4725,6.7825,5.034,3.7385,4.5987,3.1111,3.3372,3.1229,57.7082,12.2568,9.5266,13.441,0.3738,0.0304,119.2587,6.2714,0.7028,3.1228,0.0199,0.109,2.8221,0.3505,6.7382,121.7835,4.2799,4.2114,0.5712
30/09/2015,4.4455,6.7412,5.0052,3.7084,4.5773,3.1176,3.3143,3.1191,57.3609,12.223,9.505,13.5163,0.374,0.0303,118.5009,6.2448,0.6994,3.119,0.0198,0.1085,2.8331,0.3484,6.7566,121.0286,4.2581,4.223,0.5677
01/10/2015,4.4095,6.6725,4.9157,3.6694,4.517,3.1089,3.3172,3.0922,56.8964,12.124,9.4381,13.4848,0.374,0.0301,117.5773,6.1898,0.6937,3.0924,0.0196,0.1077,2.8278,0.3453,6.7238,120.0485,4.2206,4.2028,0.5632
02/10/2015,4.4425,6.7273,4.9665,3.7021,4.542,3.1206,3.3564,3.0945,57.3222,12.1338,9.4976,13.501,0.3754,0.0302,118.4588,6.2209,0.6989,3.0945,0.0198,0.1086,2.8405,0.3479,6.7663,120.9485,4.2524,4.2383,0.5674
05/10/2015,4.401,6.6957,4.9406,3.6657,4.5324,3.1104,3.3521,3.0733,56.7871,12.084,9.4442,13.43,0.3756,0.0302,117.3506,6.1656,0.6924,3.0733,0.0196,0.1075,2.8452,0.3449,6.7495,119.8171,4.2135,4.2183,0.5621
06/10/2015,4.369,6.6252,4.8856,3.6272,4.4778,3.1096,3.341,3.0692,56.3738,12.0193,9.4271,13.3691,0.3748,0.0307,116.4989,6.1379,0.6874,3.069,0.0195,0.1068,2.8414,0.3421,6.6942,118.9588,4.1821,4.1839,0.558
07/10/2015,4.332,6.6089,4.8869,3.6135,4.4887,3.1121,3.3282,3.042,55.8968,11.9669,9.3412,13.2559,0.3718,0.031,115.5709,6.079,0.6816,3.0419,0.0193,0.1061,2.8544,0.3392,6.6304,117.9433,4.1435,4.1444,0.5533
08/10/2015,4.2255,6.4676,4.7569,3.5242,4.3437,3.0299,3.2345,2.9892,54.5226,11.7538,9.1555,12.9597,0.3642,0.0305,112.6755,5.9448,0.6653,2.9892,0.019,0.1037,2.7846,0.3309,6.487,115.0485,4.0435,4.0545,0.5397
09/10/2015,4.1305,6.3478,4.6596,3.4431,4.275,3.0058,3.1843,2.9469,53.2957,11.596,8.996,12.7939,0.3585,0.0307,110.1393,5.82,0.6506,2.9468,0.0186,0.1014,2.7575,0.3234,6.3698,112.4573,3.9507,3.9812,0.5275
12/10/2015,4.1735,6.3994,4.7476,3.4734,4.3445,3.0625,3.2308,2.9757,53.8499,11.7464,9.1085,12.8892,0.3639,0.0311,111.2933,5.8908,0.6594,2.9755,0.0187,0.1024,2.7956,0.3268,6.4441,113.6234,3.9951,4.0275,0.533
13/10/2015,4.195,6.4232,4.7647,3.4986,4.3539,3.0636,3.2133,2.9891,54.1287,11.8119,9.1176,12.9237,0.3651,0.0309,111.8921,5.9211,0.662,2.9892,0.0187,0.1029,2.796,0.3288,6.4628,114.2087,4.0172,4.0393,0.5358
15/10/2015,4.1175,6.3698,4.7275,3.4585,4.3358,3.0264,3.19,2.9922,53.1287,11.6908,8.9921,12.7694,0.3635,0.0309,109.8659,5.8229,0.6492,2.9917,0.0184,0.1018,2.81,0.3204,6.3559,112.1171,3.9421,3.9726,0.5259
16/10/2015,4.175,6.4612,4.7518,3.505,4.3887,3.0436,3.2417,3.0174,53.8706,11.8172,9.0633,12.9058,0.3691,0.0308,111.3259,5.9198,0.6567,3.0175,0.0187,0.1033,2.8536,0.3274,6.4246,113.6828,3.9991,4.0157,0.5265
19/10/2015,4.207,6.496,4.7792,3.5223,4.4092,3.06,3.2552,3.0428,54.2839,11.9179,9.1278,13.0066,0.375,0.031,112.1822,5.9443,0.6613,3.0428,0.0189,0.1029,2.8603,0.3305,6.4938,114.5541,4.0283,4.0586,0.5239
20/10/2015,4.245,6.5717,4.8123,3.5529,4.4381,3.0825,3.2545,3.0559,54.7742,11.9746,9.1933,13.1067,0.3761,0.0312,113.2589,5.9947,0.6675,3.0559,0.019,0.1039,2.89,0.334,6.5366,115.5952,4.0661,4.0853,0.5286
